Group,Sub,Date,Press,Trial,ItemPressed,RT,Time,List,Items,PortPressed,TO,ITI,Exposure,Order pressed,Response Type,List Number,Comments
Monkeys,Horatio,2015.05.05,456,119,B,0.7,1482.833,4003,4,2,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.05,457,119,D,0.3166667,1483.15,4003,4,0,3,4,1,ACBD,Crossed,1.1,
Monkeys,Horatio,2015.05.05,462,121,A,4.216667,1502.35,4003,4,1,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.05,463,121,D,1.633333,1503.983,4003,4,5,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.05,464,121,B,0.5666667,1504.55,4003,4,10,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.05,465,121,C,1.533333,1506.083,4003,4,11,3,4,1,ADBC,All Other,1.1,
Monkeys,Horatio,2015.05.05,470,123,A,2.6,1524.483,4003,4,9,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.05,471,123,C,0.65,1525.133,4003,4,3,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.05,472,123,B,0.85,1525.983,4003,4,7,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.05,473,123,D,0.85,1526.833,4003,4,1,3,4,1,ACBD,Crossed,1.1,
Monkeys,Horatio,2015.05.05,558,145,A,3.166667,1819.217,4003,4,8,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.05,559,145,C,0.9833333,1820.2,4003,4,0,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.05,560,145,B,0.5666667,1820.767,4003,4,4,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.05,561,145,D,0.4166667,1821.183,4003,4,2,3,4,1,ACBD,Crossed,1.1,
Monkeys,Horatio,2015.05.05,594,154,A,2.633333,1907.417,4003,4,5,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.05,595,154,B,0.7333333,1908.15,4003,4,10,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.05,596,154,D,0.4,1908.55,4003,4,4,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.05,597,154,B,1.383333,1909.933,4003,4,10,3,4,1,ABDB,All Other,1.1,
Monkeys,Horatio,2015.05.05,738,193,A,3.1,2323.117,4003,4,2,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.05,739,193,B,1.766667,2324.883,4003,4,8,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.05,740,193,C,0.6833333,2325.567,4003,4,3,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.05,741,193,D,0.3166667,2325.883,4003,4,0,3,4,1,ABCD,Tail Embedded,1.1,
Monkeys,Horatio,2015.05.06,14,5,A,0.9166667,42.78333,4003,4,4,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.06,15,5,B,0.7833333,43.56667,4003,4,5,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.06,16,5,D,0.9,44.46667,4003,4,9,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.06,17,5,C,0.5166667,44.98333,4003,4,6,3,4,1,ABDC,All Other,1.1,
Monkeys,Horatio,2015.05.06,61,19,A,3.083333,210.3833,4003,4,6,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.06,62,19,C,0.8166667,211.2,4003,4,11,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.06,63,19,B,0.6666667,211.8667,4003,4,1,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.06,64,19,D,0.3666667,212.2333,4003,4,0,3,4,1,ACBD,Crossed,1.1,
Monkeys,Horatio,2015.05.06,212,58,A,3.016667,706.7833,4003,4,7,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.06,213,58,C,0.7,707.4833,4003,4,8,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.06,214,58,D,0.5666667,708.05,4003,4,5,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.06,215,58,B,0.3666667,708.4167,4003,4,6,3,4,1,ACDB,Center Embedded,1.1,
Monkeys,Horatio,2015.05.06,246,67,C,2.95,839.0333,4003,4,11,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.06,247,67,A,0.6,839.6333,4003,4,2,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.06,248,67,B,0.5833333,840.2167,4003,4,1,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.06,249,67,D,0.5833333,840.8,4003,4,5,3,4,1,CABD,Center Embedded,1.1,
Monkeys,Horatio,2015.05.06,327,89,A,1.95,1104.45,4003,4,3,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.06,328,89,C,0.6833333,1105.133,4003,4,6,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.06,329,89,B,0.4833333,1105.617,4003,4,2,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.06,330,89,D,0.3166667,1105.933,4003,4,0,3,4,1,ACBD,Crossed,1.1,
Monkeys,Horatio,2015.05.06,343,93,A,2.183333,1141.55,4003,4,9,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.06,344,93,B,0.7666667,1142.317,4003,4,10,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.06,345,93,C,0.5666667,1142.883,4003,4,7,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.06,346,93,D,0.3,1143.183,4003,4,6,3,4,1,ABCD,Tail Embedded,1.1,
Monkeys,Horatio,2015.05.06,347,94,C,2.683333,1151.767,4003,4,9,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.06,348,94,A,0.6666667,1152.433,4003,4,7,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.06,349,94,B,0.5666667,1153,4003,4,10,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.06,350,94,D,0.3333333,1153.333,4003,4,1,3,4,1,CABD,Center Embedded,1.1,
Monkeys,Horatio,2015.05.06,520,141,A,2.9,1743.533,4003,4,7,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.06,521,141,C,0.65,1744.183,4003,4,6,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.06,522,141,B,0.6,1744.783,4003,4,9,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.06,523,141,D,0.4,1745.183,4003,4,1,3,4,1,ACBD,Crossed,1.1,
Monkeys,Horatio,2015.05.06,616,166,A,2.816667,2041.9,4003,4,8,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.06,617,166,B,0.9833333,2042.883,4003,4,6,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.06,618,166,D,0.7333333,2043.617,4003,4,5,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.06,619,166,C,0.6333333,2044.25,4003,4,9,3,4,1,ABDC,All Other,1.1,
Monkeys,Horatio,2015.05.06,711,191,C,3.083333,2317.033,4003,4,2,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.06,712,191,A,0.7666667,2317.8,4003,4,3,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.06,713,191,B,0.5833333,2318.383,4003,4,5,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.06,714,191,D,0.3333333,2318.717,4003,4,4,3,4,1,CABD,Center Embedded,1.1,
Monkeys,Horatio,2015.05.07,95,27,A,2.366667,337.3833,4003,4,7,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.07,96,27,C,0.5,337.8833,4003,4,4,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.07,97,27,D,0.45,338.3333,4003,4,2,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.07,98,27,B,0.3333333,338.6667,4003,4,6,3,4,1,ACDB,Center Embedded,1.1,
Monkeys,Horatio,2015.05.07,119,33,A,2.3,437.2333,4003,4,8,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.07,120,33,C,0.7333333,437.9667,4003,4,10,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.07,121,33,D,0.7166667,438.6833,4003,4,0,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.07,122,33,B,0.7666667,439.45,4003,4,4,3,4,1,ACDB,Center Embedded,1.1,
Monkeys,Horatio,2015.05.07,127,35,A,1.883333,455.7833,4003,4,4,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.07,128,35,B,0.75,456.5333,4003,4,5,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.07,129,35,C,0.8833333,457.4167,4003,4,11,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.07,130,35,D,0.2666667,457.6833,4003,4,8,3,4,1,ABCD,Tail Embedded,1.1,
Monkeys,Horatio,2015.05.07,185,52,A,2.1,651.9333,4003,4,4,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.07,186,52,C,0.9,652.8333,4003,4,5,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.07,187,52,D,0.4833333,653.3167,4003,4,8,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.07,188,52,B,0.5166667,653.8333,4003,4,6,3,4,1,ACDB,Center Embedded,1.1,
Monkeys,Horatio,2015.05.07,253,70,A,4.216667,877.9,4003,4,1,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.07,254,70,C,0.8833333,878.7833,4003,4,9,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.07,255,70,B,0.7833333,879.5667,4003,4,11,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.07,256,70,D,0.4,879.9667,4003,4,8,3,4,1,ACBD,Crossed,1.1,
Monkeys,Horatio,2015.05.07,261,72,C,2.183333,896.8167,4003,4,10,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.07,262,72,A,1.316667,898.1333,4003,4,8,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.07,263,72,B,1.216667,899.35,4003,4,0,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.07,264,72,D,0.5833333,899.9333,4003,4,9,3,4,1,CABD,Center Embedded,1.1,
Monkeys,Horatio,2015.05.07,542,148,A,2.466667,1774.833,4003,4,5,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.07,543,148,C,0.7666667,1775.6,4003,4,6,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.07,544,148,B,0.5833333,1776.183,4003,4,3,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.07,545,148,D,0.3166667,1776.5,4003,4,10,3,4,1,ACBD,Crossed,1.1,
Monkeys,Horatio,2015.05.07,546,149,A,3.2,1785.783,4003,4,9,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.07,547,149,C,0.5666667,1786.35,4003,4,7,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.07,548,149,D,0.8666667,1787.217,4003,4,11,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.07,549,149,B,0.35,1787.567,4003,4,3,3,4,1,ACDB,Center Embedded,1.1,
Monkeys,Horatio,2015.05.07,570,155,C,3.283333,1844.067,4003,4,8,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.07,571,155,B,1.3,1845.367,4003,4,11,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.07,572,155,A,1.183333,1846.55,4003,4,6,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.07,573,155,D,0.5333333,1847.083,4003,4,7,3,4,1,CBAD,All Other,1.1,
Monkeys,Horatio,2015.05.07,646,175,A,2.833333,2062.417,4003,4,8,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.07,647,175,C,0.6666667,2063.083,4003,4,4,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.07,648,175,D,0.45,2063.533,4003,4,3,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.07,649,175,B,0.4833333,2064.017,4003,4,0,3,4,1,ACDB,Center Embedded,1.1,
Monkeys,Horatio,2015.05.08,25,7,A,2.683333,74.7,4003,4,0,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.08,26,7,C,0.6666667,75.36667,4003,4,8,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.08,27,7,B,0.6333333,76,4003,4,11,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.08,28,7,D,0.35,76.35,4003,4,6,3,4,1,ACBD,Crossed,1.1,
Monkeys,Horatio,2015.05.08,80,24,A,1.533333,280.0667,4003,4,10,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.08,81,24,C,0.5166667,280.5833,4003,4,4,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.08,82,24,B,0.6333333,281.2167,4003,4,9,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.08,83,24,D,0.3833333,281.6,4003,4,2,3,4,1,ACBD,Crossed,1.1,
Monkeys,Horatio,2015.05.08,297,81,C,2.766667,1045.767,4003,4,5,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.08,298,81,D,1.4,1047.167,4003,4,6,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.08,299,81,B,0.3333333,1047.5,4003,4,7,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.08,300,81,A,1.433333,1048.933,4003,4,8,3,4,1,CDBA,All Other,1.1,
Monkeys,Horatio,2015.05.08,353,96,C,4.116667,1209.033,4003,4,7,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.08,354,96,D,0.7166667,1209.75,4003,4,0,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.08,355,96,B,0.8,1210.55,4003,4,5,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.08,356,96,A,1.483333,1212.033,4003,4,10,3,4,1,CDBA,All Other,1.1,
Monkeys,Horatio,2015.05.08,373,101,C,2.416667,1270.5,4003,4,2,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.08,374,101,A,0.5333333,1271.033,4003,4,1,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.08,375,101,B,0.7,1271.733,4003,4,9,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.08,376,101,D,0.4166667,1272.15,4003,4,11,3,4,1,CABD,Center Embedded,1.1,
Monkeys,Horatio,2015.05.08,476,127,A,2.05,1582.383,4003,4,11,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.08,477,127,B,0.65,1583.033,4003,4,8,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.08,478,127,C,0.6,1583.633,4003,4,6,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.08,479,127,D,0.3166667,1583.95,4003,4,7,3,4,1,ABCD,Tail Embedded,1.1,
Monkeys,Horatio,2015.05.08,637,170,A,3.966667,2028.967,4003,4,0,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.08,638,170,C,0.85,2029.817,4003,4,8,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.08,639,170,B,0.7833333,2030.6,4003,4,1,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.08,640,170,D,0.45,2031.05,4003,4,10,3,4,1,ACBD,Crossed,1.1,
Monkeys,Horatio,2015.05.08,665,177,A,3.35,2094.75,4003,4,11,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.08,666,177,B,1.6,2096.35,4003,4,6,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.08,667,177,D,0.6666667,2097.017,4003,4,8,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.08,668,177,B,1.416667,2098.433,4003,4,6,3,4,1,ABDB,All Other,1.1,
Monkeys,Horatio,2015.05.08,701,187,A,2.216667,2216.067,4003,4,8,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.08,702,187,C,0.5833333,2216.65,4003,4,9,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.08,703,187,B,0.45,2217.1,4003,4,0,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.08,704,187,D,0.4833333,2217.583,4003,4,5,3,4,1,ACBD,Crossed,1.1,
Monkeys,Horatio,2015.05.08,737,197,C,1.983333,2318.683,4003,4,10,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.08,738,197,A,2.416667,2321.1,4003,4,4,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.08,739,197,D,0.6,2321.7,4003,4,0,3,4,1,,,1.1,
Monkeys,Horatio,2015.05.08,740,197,B,0.7166667,2322.417,4003,4,8,3,4,1,CADB,Crossed,1.1,
Monkeys,Coltrane,2015.05.01,272,75,A,2.45,994.7167,4003,4,10,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.01,273,75,C,1.016667,995.7333,4003,4,6,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.01,274,75,D,1.066667,996.8,4003,4,4,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.01,275,75,B,0.5333333,997.3333,4003,4,9,3,4,1,ACDB,Center Embedded,1.1,
Monkeys,Coltrane,2015.05.01,375,101,A,2.9,1308.217,4003,4,2,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.01,376,101,B,0.6166667,1308.833,4003,4,5,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.01,377,101,C,0.6333333,1309.467,4003,4,3,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.01,378,101,D,0.55,1310.017,4003,4,10,3,4,1,ABCD,Tail Embedded,1.1,
Monkeys,Coltrane,2015.05.01,383,103,C,2.65,1327.667,4003,4,3,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.01,384,103,A,0.5333333,1328.2,4003,4,9,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.01,385,103,B,1.466667,1329.667,4003,4,4,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.01,386,103,D,0.4166667,1330.083,4003,4,10,3,4,1,CABD,Center Embedded,1.1,
Monkeys,Coltrane,2015.05.01,391,105,A,1.866667,1348.083,4003,4,5,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.01,392,105,B,1.083333,1349.167,4003,4,7,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.01,393,105,C,0.8666667,1350.033,4003,4,9,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.01,394,105,D,0.4666667,1350.5,4003,4,6,3,4,1,ABCD,Tail Embedded,1.1,
Monkeys,Coltrane,2015.05.01,431,117,C,2.9,1494.417,4003,4,7,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.01,432,117,A,0.6166667,1495.033,4003,4,2,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.01,433,117,D,0.8166667,1495.85,4003,4,1,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.01,434,117,B,0.4,1496.25,4003,4,4,3,4,1,CADB,Crossed,1.1,
Monkeys,Coltrane,2015.05.01,477,129,C,3.166667,1644.55,4003,4,6,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.01,478,129,A,1.683333,1646.233,4003,4,0,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.01,479,129,D,0.4666667,1646.7,4003,4,10,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.01,480,129,B,0.5333333,1647.233,4003,4,11,3,4,1,CADB,Crossed,1.1,
Monkeys,Coltrane,2015.05.01,489,132,A,2.45,1676.35,4003,4,7,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.01,490,132,B,0.9833333,1677.333,4003,4,4,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.01,491,132,D,0.7,1678.033,4003,4,5,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.01,492,132,C,0.4333333,1678.467,4003,4,2,3,4,1,ABDC,All Other,1.1,
Monkeys,Coltrane,2015.05.01,493,133,C,4.3,1706.217,4003,4,4,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.01,494,133,A,0.5166667,1706.733,4003,4,3,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.01,495,133,D,1.066667,1707.8,4003,4,9,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.01,496,133,B,1.8,1709.6,4003,4,2,3,4,1,CADB,Crossed,1.1,
Monkeys,Coltrane,2015.05.01,582,156,A,3.15,2011.3,4003,4,8,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.01,583,156,B,0.4666667,2011.767,4003,4,2,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.01,584,156,C,0.9833333,2012.75,4003,4,11,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.01,585,156,D,0.4666667,2013.217,4003,4,0,3,4,1,ABCD,Tail Embedded,1.1,
Monkeys,Coltrane,2015.05.01,691,184,C,4.5,2314.4,4003,4,8,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.01,692,184,A,0.5166667,2314.917,4003,4,6,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.01,693,184,B,1.183333,2316.1,4003,4,11,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.01,694,184,D,0.5,2316.6,4003,4,1,3,4,1,CABD,Center Embedded,1.1,
Monkeys,Coltrane,2015.05.04,61,22,A,2.316667,5183.183,4003,4,11,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.04,62,22,B,1.766667,5184.95,4003,4,2,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.04,63,22,C,0.5333333,5185.483,4003,4,7,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.04,64,22,D,0.45,5185.933,4003,4,0,3,4,1,ABCD,Tail Embedded,1.1,
Monkeys,Coltrane,2015.05.04,115,38,A,3,5407.483,4003,4,11,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.04,116,38,C,1.983333,5409.467,4003,4,1,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.04,117,38,B,0.5,5409.967,4003,4,2,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.04,118,38,D,0.7,5410.667,4003,4,6,3,4,1,ACBD,Crossed,1.1,
Monkeys,Coltrane,2015.05.04,257,76,C,3.283333,5854.967,4003,4,11,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.04,258,76,A,0.5166667,5855.483,4003,4,8,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.04,259,76,B,0.6333333,5856.117,4003,4,4,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.04,260,76,D,0.5,5856.617,4003,4,1,3,4,1,CABD,Center Embedded,1.1,
Monkeys,Coltrane,2015.05.04,315,91,C,2.733333,6015.5,4003,4,10,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.04,316,91,B,1.466667,6016.967,4003,4,11,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.04,317,91,D,1,6017.967,4003,4,3,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.04,318,91,A,0.4833333,6018.45,4003,4,0,3,4,1,CBDA,All Other,1.1,
Monkeys,Coltrane,2015.05.04,366,105,C,1.583333,6175.417,4003,4,0,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.04,367,105,A,0.95,6176.367,4003,4,5,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.04,368,105,B,0.95,6177.317,4003,4,9,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.04,369,105,D,0.6166667,6177.933,4003,4,1,3,4,1,CABD,Center Embedded,1.1,
Monkeys,Coltrane,2015.05.04,445,129,C,3.15,6473.633,4003,4,0,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.04,446,129,A,0.75,6474.383,4003,4,4,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.04,447,129,D,0.6666667,6475.05,4003,4,5,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.04,448,129,B,0.6166667,6475.667,4003,4,1,3,4,1,CADB,Crossed,1.1,
Monkeys,Coltrane,2015.05.04,491,144,C,1.966667,6658.95,4003,4,0,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.04,492,144,A,0.85,6659.8,4003,4,9,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.04,493,144,B,0.6333333,6660.433,4003,4,7,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.04,494,144,D,0.6166667,6661.05,4003,4,11,3,4,1,CABD,Center Embedded,1.1,
Monkeys,Coltrane,2015.05.04,600,174,C,2.9,7004.167,4003,4,5,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.04,601,174,D,1.066667,7005.233,4003,4,7,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.04,602,174,A,0.5666667,7005.8,4003,4,4,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.04,603,174,B,0.65,7006.45,4003,4,11,3,4,1,CDAB,Tail Embedded,1.1,
Monkeys,Coltrane,2015.05.04,635,184,C,2.7,7116.35,4003,4,9,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.04,636,184,A,0.95,7117.3,4003,4,7,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.04,637,184,D,0.6,7117.9,4003,4,11,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.04,638,184,B,0.6833333,7118.583,4003,4,6,3,4,1,CADB,Crossed,1.1,
Monkeys,Coltrane,2015.05.04,677,195,C,2.95,7239.067,4003,4,6,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.04,678,195,A,2.5,7241.567,4003,4,1,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.04,679,195,B,1.1,7242.667,4003,4,9,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.04,680,195,D,0.4666667,7243.133,4003,4,7,3,4,1,CABD,Center Embedded,1.1,
Monkeys,Coltrane,2015.05.05,31,9,A,2.583333,94.85,4003,4,4,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.05,32,9,B,0.95,95.8,4003,4,6,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.05,33,9,D,0.9666667,96.76667,4003,4,10,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.05,34,9,C,0.5,97.26667,4003,4,3,3,4,1,ABDC,All Other,1.1,
Monkeys,Coltrane,2015.05.05,147,39,C,3.683333,429.0167,4003,4,3,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.05,148,39,D,0.8666667,429.8833,4003,4,4,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.05,149,39,B,1.683333,431.5667,4003,4,11,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.05,150,39,A,0.4,431.9667,4003,4,5,3,4,1,CDBA,All Other,1.1,
Monkeys,Coltrane,2015.05.05,179,47,C,2.083333,516.6167,4003,4,5,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.05,180,47,D,0.9166667,517.5333,4003,4,2,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.05,181,47,A,0.6666667,518.2,4003,4,11,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.05,182,47,B,0.4666667,518.6667,4003,4,0,3,4,1,CDAB,Tail Embedded,1.1,
Monkeys,Coltrane,2015.05.05,183,48,C,3.15,527.6167,4003,4,2,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.05,184,48,D,0.5,528.1167,4003,4,5,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.05,185,48,A,0.7166667,528.8333,4003,4,8,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.05,186,48,B,0.4833333,529.3167,4003,4,3,3,4,1,CDAB,Tail Embedded,1.1,
Monkeys,Coltrane,2015.05.05,207,54,C,2.016667,593.8167,4003,4,4,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.05,208,54,D,1.25,595.0667,4003,4,10,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.05,209,54,A,0.4833333,595.55,4003,4,11,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.05,210,54,B,0.5333333,596.0833,4003,4,6,3,4,1,CDAB,Tail Embedded,1.1,
Monkeys,Coltrane,2015.05.05,236,62,C,3.4,677.35,4003,4,7,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.05,237,62,A,0.5,677.85,4003,4,8,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.05,238,62,D,1.05,678.9,4003,4,9,3,4,1,,,1.1,
Monkeys,Coltrane,2015.05.05,239,62,B,0.5333333,679.4333,4003,4,4,3,4,1,CADB,Crossed,1.1,
