Sub,Date,Press,Trial,ItemPressed,CorrectItem,Accuracy,Hint,HintNominal,Known,TrialAcc,HintsPerTrial,HintRT,RT,Time,List,Items,Day,HintAvailible,HintPause,NumLists,PortPressed,CorrectPort,PicturePressed,Chamber,TrialsPerSession,TO,ITI,Other Day,Session,Order pressed,Response type
S9,2017.12.08,216,55,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.55,457.5667,4006,4,1,FALSE,0,3,1,0,4006.04,,80,3,2,1,Testing,,
S9,2017.12.08,217,55,B,D,1,0,No Hint,Unknown,1,0,bl,0.4166667,457.9833,4006,4,1,FALSE,0,3,3,1,4006.02,,80,3,2,1,Testing,,
S9,2017.12.08,218,56,A,A,1,0,No Hint,Unknown,bl,bl,bl,1.133333,463.4333,4006,4,1,FALSE,0,3,0,0,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S9,2017.12.08,219,56,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.4333333,463.8667,4006,4,1,FALSE,0,3,4,1,4006.03,,80,3,2,1,Testing,,
S9,2017.12.08,220,56,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.35,464.2167,4006,4,1,FALSE,0,3,3,4,4006.04,,80,3,2,1,Testing,,
S9,2017.12.08,221,56,B,D,1,0,No Hint,Unknown,1,0,bl,0.4,464.6167,4006,4,1,FALSE,0,3,1,3,4006.02,,80,3,2,1,Testing,,
S9,2017.12.08,222,57,A,A,1,0,No Hint,Unknown,bl,bl,bl,1.333333,470.3333,4006,4,1,FALSE,0,3,5,5,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S9,2017.12.08,223,57,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.4333333,470.7667,4006,4,1,FALSE,0,3,3,2,4006.03,,80,3,2,1,Testing,,
S9,2017.12.08,224,57,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.45,471.2167,4006,4,1,FALSE,0,3,4,3,4006.04,,80,3,2,1,Testing,,
S9,2017.12.08,225,57,B,D,1,0,No Hint,Unknown,1,0,bl,0.4333333,471.65,4006,4,1,FALSE,0,3,2,4,4006.02,,80,3,2,1,Testing,,
S9,2017.12.08,226,58,A,A,1,0,No Hint,Unknown,bl,bl,bl,1.666667,477.55,4006,4,1,FALSE,0,3,1,1,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S9,2017.12.08,227,58,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.5166667,478.0667,4006,4,1,FALSE,0,3,3,0,4006.03,,80,3,2,1,Testing,,
S9,2017.12.08,228,58,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.45,478.5167,4006,4,1,FALSE,0,3,5,3,4006.04,,80,3,2,1,Testing,,
S9,2017.12.08,229,58,B,D,1,0,No Hint,Unknown,1,0,bl,0.4833333,479,4006,4,1,FALSE,0,3,0,5,4006.02,,80,3,2,1,Testing,,
S9,2017.12.08,238,61,A,A,1,0,No Hint,Unknown,bl,bl,bl,1.45,499.0667,4006,4,1,FALSE,0,3,5,5,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S9,2017.12.08,239,61,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.7166667,499.7833,4006,4,1,FALSE,0,3,0,1,4006.03,,80,3,2,1,Testing,,
S9,2017.12.08,240,61,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.3833333,500.1667,4006,4,1,FALSE,0,3,3,0,4006.04,,80,3,2,1,Testing,,
S9,2017.12.08,241,61,B,D,1,0,No Hint,Unknown,1,0,bl,0.35,500.5167,4006,4,1,FALSE,0,3,1,3,4006.02,,80,3,2,1,Testing,,
S9,2017.12.08,242,62,A,A,1,0,No Hint,Unknown,bl,bl,bl,3.033333,507.7667,4006,4,1,FALSE,0,3,0,0,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S9,2017.12.08,243,62,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.5166667,508.2833,4006,4,1,FALSE,0,3,5,3,4006.03,,80,3,2,1,Testing,,
S9,2017.12.08,244,62,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.5833333,508.8667,4006,4,1,FALSE,0,3,1,5,4006.04,,80,3,2,1,Testing,,
S9,2017.12.08,245,62,B,D,1,0,No Hint,Unknown,1,0,bl,0.4,509.2667,4006,4,1,FALSE,0,3,3,1,4006.02,,80,3,2,1,Testing,,
S9,2017.12.08,250,64,A,A,1,0,No Hint,Unknown,bl,bl,bl,1.466667,522.4167,4006,4,1,FALSE,0,3,3,3,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S9,2017.12.08,251,64,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.3666667,522.7833,4006,4,1,FALSE,0,3,5,1,4006.03,,80,3,2,1,Testing,,
S9,2017.12.08,252,64,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.3833333,523.1667,4006,4,1,FALSE,0,3,2,5,4006.04,,80,3,2,1,Testing,,
S9,2017.12.08,253,64,B,D,1,0,No Hint,Unknown,1,0,bl,0.3666667,523.5333,4006,4,1,FALSE,0,3,1,2,4006.02,,80,3,2,1,Testing,,
S9,2017.12.08,254,65,A,A,1,0,No Hint,Unknown,bl,bl,bl,2.716667,530.6,4006,4,1,FALSE,0,3,0,0,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S9,2017.12.08,255,65,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.55,531.15,4006,4,1,FALSE,0,3,2,4,4006.03,,80,3,2,1,Testing,,
S9,2017.12.08,256,65,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.7166667,531.8667,4006,4,1,FALSE,0,3,1,2,4006.04,,80,3,2,1,Testing,,
S9,2017.12.08,257,65,B,D,1,0,No Hint,Unknown,1,0,bl,0.3833333,532.25,4006,4,1,FALSE,0,3,4,1,4006.02,,80,3,2,1,Testing,,
S9,2017.12.08,258,66,A,A,1,0,No Hint,Unknown,bl,bl,bl,1.466667,538.6,4006,4,1,FALSE,0,3,0,0,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S9,2017.12.08,259,66,C,B,1,0,No Hint,Unknown,bl,bl,bl,1.616667,540.2167,4006,4,1,FALSE,0,3,3,2,4006.03,,80,3,2,1,Testing,,
S9,2017.12.08,260,66,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.4833333,540.7,4006,4,1,FALSE,0,3,1,3,4006.04,,80,3,2,1,Testing,,
S9,2017.12.08,261,66,B,D,1,0,No Hint,Unknown,1,0,bl,0.4166667,541.1167,4006,4,1,FALSE,0,3,2,1,4006.02,,80,3,2,1,Testing,,
S9,2017.12.08,262,67,A,A,1,0,No Hint,Unknown,bl,bl,bl,1,546.3167,4006,4,1,FALSE,0,3,4,4,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S9,2017.12.08,263,67,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.5166667,546.8333,4006,4,1,FALSE,0,3,5,3,4006.03,,80,3,2,1,Testing,,
S9,2017.12.08,264,67,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.4,547.2333,4006,4,1,FALSE,0,3,2,5,4006.04,,80,3,2,1,Testing,,
S9,2017.12.08,265,67,B,D,1,0,No Hint,Unknown,1,0,bl,0.55,547.7833,4006,4,1,FALSE,0,3,3,2,4006.02,,80,3,2,1,Testing,,
S9,2017.12.08,270,69,A,A,1,0,No Hint,Unknown,bl,bl,bl,1.366667,561.9167,4006,4,1,FALSE,0,3,5,5,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S9,2017.12.08,271,69,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.95,562.8667,4006,4,1,FALSE,0,3,4,2,4006.03,,80,3,2,1,Testing,,
S9,2017.12.08,272,69,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.4833333,563.35,4006,4,1,FALSE,0,3,3,4,4006.04,,80,3,2,1,Testing,,
S9,2017.12.08,273,69,B,D,1,0,No Hint,Unknown,1,0,bl,0.4666667,563.8167,4006,4,1,FALSE,0,3,2,3,4006.02,,80,3,2,1,Testing,,
S9,2017.12.08,282,72,A,A,1,0,No Hint,Unknown,bl,bl,bl,1.433333,584.95,4006,4,1,FALSE,0,3,1,1,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S9,2017.12.08,283,72,C,B,1,0,No Hint,Unknown,bl,bl,bl,1.266667,586.2167,4006,4,1,FALSE,0,3,3,2,4006.03,,80,3,2,1,Testing,,
S9,2017.12.08,284,72,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.6833333,586.9,4006,4,1,FALSE,0,3,4,3,4006.04,,80,3,2,1,Testing,,
S9,2017.12.08,285,72,B,D,1,0,No Hint,Unknown,1,0,bl,0.45,587.35,4006,4,1,FALSE,0,3,2,4,4006.02,,80,3,2,1,Testing,,
S9,2017.12.08,306,78,A,A,1,0,No Hint,Unknown,bl,bl,bl,1.316667,632.8667,4006,4,1,FALSE,0,3,0,0,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S9,2017.12.08,307,78,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.65,633.5167,4006,4,1,FALSE,0,3,2,4,4006.03,,80,3,2,1,Testing,,
S9,2017.12.08,308,78,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.5833333,634.1,4006,4,1,FALSE,0,3,3,2,4006.04,,80,3,2,1,Testing,,
S9,2017.12.08,309,78,B,D,1,0,No Hint,Unknown,1,0,bl,0.3833333,634.4833,4006,4,1,FALSE,0,3,4,3,4006.02,,80,3,2,1,Testing,,
S9,2017.12.08,310,79,A,A,1,0,No Hint,Unknown,bl,bl,bl,1.533333,640.65,4006,4,1,FALSE,0,3,0,0,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S9,2017.12.08,311,79,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.3,640.95,4006,4,1,FALSE,0,3,3,4,4006.03,,80,3,2,1,Testing,,
S9,2017.12.08,312,79,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.4666667,641.4167,4006,4,1,FALSE,0,3,2,3,4006.04,,80,3,2,1,Testing,,
S9,2017.12.08,313,79,B,D,1,0,No Hint,Unknown,1,0,bl,0.4,641.8167,4006,4,1,FALSE,0,3,4,2,4006.02,,80,3,2,1,Testing,,
S10,2017.12.08,5,2,C,A,1,0,No Hint,Unknown,bl,bl,bl,4.9,19.7,4006,4,1,FALSE,0,3,0,2,4006.03,,80,3,2,1,Testing,CABD,Center Embedded
S10,2017.12.08,6,2,A,B,1,0,No Hint,Unknown,bl,bl,bl,0.5,20.2,4006,4,1,FALSE,0,3,2,5,4006.01,,80,3,2,1,Testing,,
S10,2017.12.08,7,2,B,C,1,0,No Hint,Unknown,bl,bl,bl,1.416667,21.61667,4006,4,1,FALSE,0,3,5,0,4006.02,,80,3,2,1,Testing,,
S10,2017.12.08,8,2,D,D,1,0,No Hint,Unknown,1,0,bl,0.4666667,22.08333,4006,4,1,FALSE,0,3,1,1,4006.04,,80,3,2,1,Testing,,
S10,2017.12.08,9,3,C,A,1,0,No Hint,Unknown,bl,bl,bl,5,31.36667,4006,4,1,FALSE,0,3,4,0,4006.03,,80,3,2,1,Testing,CABD,Center Embedded
S10,2017.12.08,10,3,A,B,1,0,No Hint,Unknown,bl,bl,bl,0.4,31.76667,4006,4,1,FALSE,0,3,0,5,4006.01,,80,3,2,1,Testing,,
S10,2017.12.08,11,3,B,C,1,0,No Hint,Unknown,bl,bl,bl,0.4166667,32.18333,4006,4,1,FALSE,0,3,5,4,4006.02,,80,3,2,1,Testing,,
S10,2017.12.08,12,3,D,D,1,0,No Hint,Unknown,1,0,bl,0.4333333,32.61667,4006,4,1,FALSE,0,3,1,1,4006.04,,80,3,2,1,Testing,,
S10,2017.12.08,13,4,C,A,1,0,No Hint,Unknown,bl,bl,bl,1.366667,38.28333,4006,4,1,FALSE,0,3,0,4,4006.03,,80,3,2,1,Testing,CABD,Center Embedded
S10,2017.12.08,14,4,A,B,1,0,No Hint,Unknown,bl,bl,bl,0.5333333,38.81667,4006,4,1,FALSE,0,3,4,1,4006.01,,80,3,2,1,Testing,,
S10,2017.12.08,15,4,B,C,1,0,No Hint,Unknown,bl,bl,bl,0.3333333,39.15,4006,4,1,FALSE,0,3,1,0,4006.02,,80,3,2,1,Testing,,
S10,2017.12.08,16,4,D,D,1,0,No Hint,Unknown,1,0,bl,0.4,39.55,4006,4,1,FALSE,0,3,2,2,4006.04,,80,3,2,1,Testing,,
S10,2017.12.08,39,11,C,A,1,0,No Hint,Unknown,bl,bl,bl,3.65,100.7,4006,4,1,FALSE,0,3,4,0,4006.03,,80,3,2,1,Testing,CABD,Center Embedded
S10,2017.12.08,40,11,A,B,1,0,No Hint,Unknown,bl,bl,bl,0.75,101.4333,4006,4,1,FALSE,0,3,0,3,4006.01,,80,3,2,1,Testing,,
S10,2017.12.08,41,11,B,C,1,0,No Hint,Unknown,bl,bl,bl,0.3166667,101.7667,4006,4,1,FALSE,0,3,3,4,4006.02,,80,3,2,1,Testing,,
S10,2017.12.08,42,11,D,D,1,0,No Hint,Unknown,1,0,bl,0.3833333,102.1333,4006,4,1,FALSE,0,3,2,2,4006.04,,80,3,2,1,Testing,,
S10,2017.12.08,43,12,C,A,1,0,No Hint,Unknown,bl,bl,bl,2.283333,108.6833,4006,4,1,FALSE,0,3,4,5,4006.03,,80,3,2,1,Testing,CABD,Center Embedded
S10,2017.12.08,44,12,A,B,1,0,No Hint,Unknown,bl,bl,bl,0.35,109.0333,4006,4,1,FALSE,0,3,5,2,4006.01,,80,3,2,1,Testing,,
S10,2017.12.08,45,12,B,C,1,0,No Hint,Unknown,bl,bl,bl,0.3166667,109.35,4006,4,1,FALSE,0,3,2,4,4006.02,,80,3,2,1,Testing,,
S10,2017.12.08,46,12,D,D,1,0,No Hint,Unknown,1,0,bl,0.25,109.6,4006,4,1,FALSE,0,3,1,1,4006.04,,80,3,2,1,Testing,,
S10,2017.12.08,51,14,C,A,1,0,No Hint,Unknown,bl,bl,bl,1.933333,122.7167,4006,4,1,FALSE,0,3,4,3,4006.03,,80,3,2,1,Testing,CABD,Center Embedded
S10,2017.12.08,52,14,A,B,1,0,No Hint,Unknown,bl,bl,bl,0.3333333,123.05,4006,4,1,FALSE,0,3,3,0,4006.01,,80,3,2,1,Testing,,
S10,2017.12.08,53,14,B,C,1,0,No Hint,Unknown,bl,bl,bl,0.2833333,123.3333,4006,4,1,FALSE,0,3,0,4,4006.02,,80,3,2,1,Testing,,
S10,2017.12.08,54,14,D,D,1,0,No Hint,Unknown,1,0,bl,0.2833333,123.6167,4006,4,1,FALSE,0,3,1,1,4006.04,,80,3,2,1,Testing,,
S10,2017.12.08,55,15,C,A,1,0,No Hint,Unknown,bl,bl,bl,1.316667,129.5167,4006,4,1,FALSE,0,3,4,0,4006.03,,80,3,2,1,Testing,CABD,Center Embedded
S10,2017.12.08,56,15,A,B,1,0,No Hint,Unknown,bl,bl,bl,0.6333333,130.15,4006,4,1,FALSE,0,3,0,2,4006.01,,80,3,2,1,Testing,,
S10,2017.12.08,57,15,B,C,1,0,No Hint,Unknown,bl,bl,bl,0.3666667,130.5167,4006,4,1,FALSE,0,3,2,4,4006.02,,80,3,2,1,Testing,,
S10,2017.12.08,58,15,D,D,1,0,No Hint,Unknown,1,0,bl,0.2833333,130.8,4006,4,1,FALSE,0,3,5,5,4006.04,,80,3,2,1,Testing,,
S10,2017.12.08,91,24,C,A,1,0,No Hint,Unknown,bl,bl,bl,2.35,195.05,4006,4,1,FALSE,0,3,2,0,4006.03,,80,3,2,1,Testing,CABD,Center Embedded
S10,2017.12.08,92,24,A,B,1,0,No Hint,Unknown,bl,bl,bl,0.4,195.45,4006,4,1,FALSE,0,3,0,5,4006.01,,80,3,2,1,Testing,,
S10,2017.12.08,93,24,B,C,1,0,No Hint,Unknown,bl,bl,bl,0.3666667,195.8167,4006,4,1,FALSE,0,3,5,2,4006.02,,80,3,2,1,Testing,,
S10,2017.12.08,94,24,D,D,1,0,No Hint,Unknown,1,0,bl,0.25,196.0667,4006,4,1,FALSE,0,3,4,4,4006.04,,80,3,2,1,Testing,,
S10,2017.12.08,95,25,C,A,1,0,No Hint,Unknown,bl,bl,bl,1.433333,201.7,4006,4,1,FALSE,0,3,0,3,4006.03,,80,3,2,1,Testing,CABD,Center Embedded
S10,2017.12.08,96,25,A,B,1,0,No Hint,Unknown,bl,bl,bl,0.6166667,202.3167,4006,4,1,FALSE,0,3,3,2,4006.01,,80,3,2,1,Testing,,
S10,2017.12.08,97,25,B,C,1,0,No Hint,Unknown,bl,bl,bl,0.3333333,202.65,4006,4,1,FALSE,0,3,2,0,4006.02,,80,3,2,1,Testing,,
S10,2017.12.08,98,25,D,D,1,0,No Hint,Unknown,1,0,bl,0.2666667,202.9167,4006,4,1,FALSE,0,3,4,4,4006.04,,80,3,2,1,Testing,,
S10,2017.12.08,107,28,C,A,1,0,No Hint,Unknown,bl,bl,bl,1.683333,223.5167,4006,4,1,FALSE,0,3,3,4,4006.03,,80,3,2,1,Testing,CABD,Center Embedded
S10,2017.12.08,108,28,A,B,1,0,No Hint,Unknown,bl,bl,bl,0.2833333,223.8,4006,4,1,FALSE,0,3,4,0,4006.01,,80,3,2,1,Testing,,
S10,2017.12.08,109,28,B,C,1,0,No Hint,Unknown,bl,bl,bl,0.35,224.15,4006,4,1,FALSE,0,3,0,3,4006.02,,80,3,2,1,Testing,,
S10,2017.12.08,110,28,D,D,1,0,No Hint,Unknown,1,0,bl,0.25,224.4,4006,4,1,FALSE,0,3,1,1,4006.04,,80,3,2,1,Testing,,
S10,2017.12.08,115,30,C,A,1,0,No Hint,Unknown,bl,bl,bl,1.766667,237.8,4006,4,1,FALSE,0,3,0,4,4006.03,,80,3,2,1,Testing,CABD,Center Embedded
S10,2017.12.08,116,30,A,B,1,0,No Hint,Unknown,bl,bl,bl,0.3333333,238.1333,4006,4,1,FALSE,0,3,4,1,4006.01,,80,3,2,1,Testing,,
S10,2017.12.08,117,30,B,C,1,0,No Hint,Unknown,bl,bl,bl,0.2166667,238.35,4006,4,1,FALSE,0,3,1,0,4006.02,,80,3,2,1,Testing,,
S10,2017.12.08,118,30,D,D,1,0,No Hint,Unknown,1,0,bl,0.2666667,238.6167,4006,4,1,FALSE,0,3,5,5,4006.04,,80,3,2,1,Testing,,
S10,2017.12.08,119,31,C,A,1,0,No Hint,Unknown,bl,bl,bl,1.7,245,4006,4,1,FALSE,0,3,5,4,4006.03,,80,3,2,1,Testing,CABD,Center Embedded
S10,2017.12.08,120,31,A,B,1,0,No Hint,Unknown,bl,bl,bl,0.3,245.3,4006,4,1,FALSE,0,3,4,2,4006.01,,80,3,2,1,Testing,,
S10,2017.12.08,121,31,B,C,1,0,No Hint,Unknown,bl,bl,bl,0.2333333,245.5333,4006,4,1,FALSE,0,3,2,5,4006.02,,80,3,2,1,Testing,,
S10,2017.12.08,122,31,D,D,1,0,No Hint,Unknown,1,0,bl,0.2833333,245.8167,4006,4,1,FALSE,0,3,3,3,4006.04,,80,3,2,1,Testing,,
S10,2017.12.08,123,32,C,A,1,0,No Hint,Unknown,bl,bl,bl,1.516667,251.65,4006,4,1,FALSE,0,3,4,3,4006.03,,80,3,2,1,Testing,CABD,Center Embedded
S10,2017.12.08,124,32,A,B,1,0,No Hint,Unknown,bl,bl,bl,0.35,252,4006,4,1,FALSE,0,3,3,1,4006.01,,80,3,2,1,Testing,,
S10,2017.12.08,125,32,B,C,1,0,No Hint,Unknown,bl,bl,bl,0.25,252.25,4006,4,1,FALSE,0,3,1,4,4006.02,,80,3,2,1,Testing,,
S10,2017.12.08,126,32,D,D,1,0,No Hint,Unknown,1,0,bl,0.2166667,252.4667,4006,4,1,FALSE,0,3,0,0,4006.04,,80,3,2,1,Testing,,
S10,2017.12.08,131,34,C,A,1,0,No Hint,Unknown,bl,bl,bl,1.483333,264.8167,4006,4,1,FALSE,0,3,0,5,4006.03,,80,3,2,1,Testing,CABD,Center Embedded
S10,2017.12.08,132,34,A,B,1,0,No Hint,Unknown,bl,bl,bl,0.75,265.5667,4006,4,1,FALSE,0,3,5,4,4006.01,,80,3,2,1,Testing,,
S10,2017.12.08,133,34,B,C,1,0,No Hint,Unknown,bl,bl,bl,0.25,265.8167,4006,4,1,FALSE,0,3,4,0,4006.02,,80,3,2,1,Testing,,
S10,2017.12.08,134,34,D,D,1,0,No Hint,Unknown,1,0,bl,0.25,266.0667,4006,4,1,FALSE,0,3,1,1,4006.04,,80,3,2,1,Testing,,
S10,2017.12.08,135,35,C,A,1,0,No Hint,Unknown,bl,bl,bl,1.566667,271.7667,4006,4,1,FALSE,0,3,3,2,4006.03,,80,3,2,1,Testing,CABD,Center Embedded
S10,2017.12.08,136,35,A,B,1,0,No Hint,Unknown,bl,bl,bl,0.35,272.1167,4006,4,1,FALSE,0,3,2,4,4006.01,,80,3,2,1,Testing,,
S10,2017.12.08,137,35,B,C,1,0,No Hint,Unknown,bl,bl,bl,0.25,272.3667,4006,4,1,FALSE,0,3,4,3,4006.02,,80,3,2,1,Testing,,
S10,2017.12.08,138,35,D,D,1,0,No Hint,Unknown,1,0,bl,0.2666667,272.6333,4006,4,1,FALSE,0,3,5,5,4006.04,,80,3,2,1,Testing,,
S10,2017.12.08,139,36,C,A,1,0,No Hint,Unknown,bl,bl,bl,1.65,278.4667,4006,4,1,FALSE,0,3,0,4,4006.03,,80,3,2,1,Testing,CABD,Center Embedded
S10,2017.12.08,140,36,A,B,1,0,No Hint,Unknown,bl,bl,bl,0.7,279.1667,4006,4,1,FALSE,0,3,4,2,4006.01,,80,3,2,1,Testing,,
S10,2017.12.08,141,36,B,C,1,0,No Hint,Unknown,bl,bl,bl,0.25,279.4167,4006,4,1,FALSE,0,3,2,0,4006.02,,80,3,2,1,Testing,,
S10,2017.12.08,142,36,D,D,1,0,No Hint,Unknown,1,0,bl,0.25,279.6667,4006,4,1,FALSE,0,3,3,3,4006.04,,80,3,2,1,Testing,,
S10,2017.12.08,147,38,C,A,1,0,No Hint,Unknown,bl,bl,bl,1.783333,291.8,4006,4,1,FALSE,0,3,5,2,4006.03,,80,3,2,1,Testing,CABD,Center Embedded
S10,2017.12.08,148,38,A,B,1,0,No Hint,Unknown,bl,bl,bl,0.3166667,292.1167,4006,4,1,FALSE,0,3,2,4,4006.01,,80,3,2,1,Testing,,
S10,2017.12.08,149,38,B,C,1,0,No Hint,Unknown,bl,bl,bl,0.25,292.3667,4006,4,1,FALSE,0,3,4,5,4006.02,,80,3,2,1,Testing,,
S10,2017.12.08,150,38,D,D,1,0,No Hint,Unknown,1,0,bl,0.75,293.1167,4006,4,1,FALSE,0,3,3,3,4006.04,,80,3,2,1,Testing,,
S10,2017.12.08,155,40,C,A,1,0,No Hint,Unknown,bl,bl,bl,1.616667,306.1833,4006,4,1,FALSE,0,3,4,1,4006.03,,80,3,2,1,Testing,CABD,Center Embedded
S10,2017.12.08,156,40,A,B,1,0,No Hint,Unknown,bl,bl,bl,0.3333333,306.5167,4006,4,1,FALSE,0,3,1,2,4006.01,,80,3,2,1,Testing,,
S10,2017.12.08,157,40,B,C,1,0,No Hint,Unknown,bl,bl,bl,0.2,306.7167,4006,4,1,FALSE,0,3,2,4,4006.02,,80,3,2,1,Testing,,
S10,2017.12.08,158,40,D,D,1,0,No Hint,Unknown,1,0,bl,0.35,307.0667,4006,4,1,FALSE,0,3,0,0,4006.04,,80,3,2,1,Testing,,
S10,2017.12.08,163,42,C,A,1,0,No Hint,Unknown,bl,bl,bl,1.683333,319.85,4006,4,1,FALSE,0,3,5,2,4006.03,,80,3,2,1,Testing,CABD,Center Embedded
S10,2017.12.08,164,42,A,B,1,0,No Hint,Unknown,bl,bl,bl,0.2666667,320.1167,4006,4,1,FALSE,0,3,2,3,4006.01,,80,3,2,1,Testing,,
S10,2017.12.08,165,42,B,C,1,0,No Hint,Unknown,bl,bl,bl,0.3,320.4167,4006,4,1,FALSE,0,3,3,5,4006.02,,80,3,2,1,Testing,,
S10,2017.12.08,166,42,D,D,1,0,No Hint,Unknown,1,0,bl,0.25,320.6667,4006,4,1,FALSE,0,3,0,0,4006.04,,80,3,2,1,Testing,,
S10,2017.12.08,171,44,C,A,1,0,No Hint,Unknown,bl,bl,bl,1.633333,333.1167,4006,4,1,FALSE,0,3,3,5,4006.03,,80,3,2,1,Testing,CABD,Center Embedded
S10,2017.12.08,172,44,A,B,1,0,No Hint,Unknown,bl,bl,bl,0.3333333,333.45,4006,4,1,FALSE,0,3,5,0,4006.01,,80,3,2,1,Testing,,
S10,2017.12.08,173,44,B,C,1,0,No Hint,Unknown,bl,bl,bl,0.3166667,333.7667,4006,4,1,FALSE,0,3,0,3,4006.02,,80,3,2,1,Testing,,
S10,2017.12.08,174,44,D,D,1,0,No Hint,Unknown,1,0,bl,0.2666667,334.0333,4006,4,1,FALSE,0,3,2,2,4006.04,,80,3,2,1,Testing,,
S10,2017.12.08,175,45,C,A,1,0,No Hint,Unknown,bl,bl,bl,1.516667,339.7167,4006,4,1,FALSE,0,3,1,4,4006.03,,80,3,2,1,Testing,CABD,Center Embedded
S10,2017.12.08,176,45,A,B,1,0,No Hint,Unknown,bl,bl,bl,0.4166667,340.1333,4006,4,1,FALSE,0,3,4,3,4006.01,,80,3,2,1,Testing,,
S10,2017.12.08,177,45,B,C,1,0,No Hint,Unknown,bl,bl,bl,0.25,340.3833,4006,4,1,FALSE,0,3,3,1,4006.02,,80,3,2,1,Testing,,
S10,2017.12.08,178,45,D,D,1,0,No Hint,Unknown,1,0,bl,0.2166667,340.6,4006,4,1,FALSE,0,3,0,0,4006.04,,80,3,2,1,Testing,,
S10,2017.12.08,187,48,C,A,1,0,No Hint,Unknown,bl,bl,bl,1.6,360.9333,4006,4,1,FALSE,0,3,3,1,4006.03,,80,3,2,1,Testing,CABD,Center Embedded
S10,2017.12.08,188,48,A,B,1,0,No Hint,Unknown,bl,bl,bl,0.2833333,361.2167,4006,4,1,FALSE,0,3,1,4,4006.01,,80,3,2,1,Testing,,
S10,2017.12.08,189,48,B,C,1,0,No Hint,Unknown,bl,bl,bl,0.2,361.4167,4006,4,1,FALSE,0,3,4,3,4006.02,,80,3,2,1,Testing,,
S10,2017.12.08,190,48,D,D,1,0,No Hint,Unknown,1,0,bl,0.2833333,361.7,4006,4,1,FALSE,0,3,0,0,4006.04,,80,3,2,1,Testing,,
S10,2017.12.08,191,49,C,A,1,0,No Hint,Unknown,bl,bl,bl,1.166667,367.0167,4006,4,1,FALSE,0,3,2,0,4006.03,,80,3,2,1,Testing,CABD,Center Embedded
S10,2017.12.08,192,49,A,B,1,0,No Hint,Unknown,bl,bl,bl,0.5,367.5167,4006,4,1,FALSE,0,3,0,4,4006.01,,80,3,2,1,Testing,,
S10,2017.12.08,193,49,B,C,1,0,No Hint,Unknown,bl,bl,bl,0.3166667,367.8333,4006,4,1,FALSE,0,3,4,2,4006.02,,80,3,2,1,Testing,,
S10,2017.12.08,194,49,D,D,1,0,No Hint,Unknown,1,0,bl,0.2166667,368.05,4006,4,1,FALSE,0,3,5,5,4006.04,,80,3,2,1,Testing,,
S10,2017.12.08,195,50,C,A,1,0,No Hint,Unknown,bl,bl,bl,1.333333,373.4,4006,4,1,FALSE,0,3,5,3,4006.03,,80,3,2,1,Testing,CABD,Center Embedded
S10,2017.12.08,196,50,A,B,1,0,No Hint,Unknown,bl,bl,bl,0.3333333,373.7333,4006,4,1,FALSE,0,3,3,1,4006.01,,80,3,2,1,Testing,,
S10,2017.12.08,197,50,B,C,1,0,No Hint,Unknown,bl,bl,bl,0.25,373.9833,4006,4,1,FALSE,0,3,1,5,4006.02,,80,3,2,1,Testing,,
